# Galaxy Catalog
# Field  Spectrograph	Fiber		ID	 4.redshift		5.l_z		6.u_z		7.phot_log[M/Msun]      8.zspec_log[M/Msun]		9.phot_log[age/yr]     10.zspec_log[age/yr]     11.phot_Av		12.zspec_Av     13.phot_log[sfr/(Msol/yr)]      14.zspec_log[sfr/(Msol/yr)]     15.phot_log[ssfr*yr]      16.zspec_log[ssfr*yr]     17.fuv[ergs/s/cm^2/\AA]    18.efuv[ergs/s/cm^2/\AA]        19.Lya_Wavelength[\AA] 	20.Lya_redshift	    21.Lya_SN[sigmas]	      22.Lya_flux[ergs/s/cm^2]        23.Lya_eflux[ergs/s/cm^2/\AA]		 24.fuv_rest[ergs/s/cm^2/\AA]		25.Lya_EW [\AA] 		26.Lya_fuv[ergs/s/cm^2/\AA] 		27.Lya_FWHM[\AA]
# fuv is recovered using Valentinos redshifts (redshift column)
# fuv_rest is recovered using Lya redshifts (Lya_redshift column)
GOODSS	b	29	TGS20327	3.7676	3.651	3.891	9.2	9.2	7.6	7.6	1.0	1.0	1.67	1.67	-7.53	-7.53	4.29219254949e-19	4.89832875461e-21	5911.95950373	3.86312856592	3.32432100416	3.02145239675e-18	9.08893092143e-19	4.3781953599e-19	6.90113653773	5.29053519598e-19	5.3655855735
GOODSS	b	30	TGS23592	3.4712	3.297	3.666	9.59	9.58	8.18	8.18	1.2	1.2	1.52	1.52	-8.06	-8.06	2.81481197102e-19	1.02793834076e-20	5130.83384249	3.2205811137	3.37288189579	2.44566419982e-18	7.25096304992e-19	2.65703664419e-19	9.20448050713	5.31530971972e-19	4.32284066199
GOODSS	b	33	TGS49342	3.5909	3.434	3.762	9.91	9.91	9.22	9.22	0.6	0.6	0.88	0.88	-9.03	-9.03	2.42193779069e-19	4.58718398858e-20	5630.64472925	3.63172137936	2.06570268796	2.19125784244e-18	1.0607808448e-18	2.44347318492e-19	8.96779983495	2.85317860415e-19	7.21548456673
GOODSS	b	34	TGS43244	3.4276	3.339	3.515	9.37	9.37	8.32	8.32	0.7	0.7	1.17	1.17	-8.19	-8.19	4.05114089071e-19	7.37026690218e-21	5676.70403899	3.66960938329	2.68795600985	1.66041702181e-18	6.17724775152e-19	4.27257329394e-19	3.88622244155	3.70813120575e-19	4.206908456
GOODSS	b	35	TGS38686	3.4451	3.39	3.504	9.15	9.15	8.32	8.32	0.2	0.2	0.96	0.96	-8.19	-8.19	7.64202477296e-19	7.56807835494e-21	6426.72689324	4.28657192597	3.28978456602	1.84551042799e-18	5.60982152769e-19	9.08868498398e-19	2.03055825044	4.81723475728e-19	3.59931345238
GOODSS	b	36	TGS38014	3.7522	3.681	3.825	9.37	9.47	7.86	8.1	0.5	0.4	1.6	1.48	-7.77	-7.99	1.23418502684e-18	6.2525492654e-21	5829.22940539	3.79507547722	19.2110284313	2.47650653633e-17	1.15215116669e-18	1.24532013731e-18	19.8865051815	2.51695027177e-18	8.58259091479
GOODSS	b	37	TGS33951	3.3946	3.303	3.49	9.81	9.81	8.16	8.16	1.2	1.2	1.77	1.76	-8.05	-8.05	5.17688381736e-19	7.73739116294e-21	6596.02486203	4.42583502269	2.58389994891	1.88604195758e-18	7.29920660578e-19	6.39168923784e-19	2.95077230353	4.55128504175e-19	3.89330378111
GOODSS	b	38	TGS23235	3.4883	3.322	3.639	8.31	8.31	7.6	7.6	0.5	0.5	0.79	0.79	-7.53	-7.53	2.12826185608e-19	6.68436213608e-21	6344.83269631	4.21920644279	1.95540137767	1.30953707161e-18	6.6970243888e-19	2.47484303438e-19	5.29139445783	2.66239082233e-19	4.62111702916
GOODSS	b	39	TGS20867	3.6976	3.61	3.818	8.11	8.11	7.6	7.6	0.3	0.3	0.58	0.58	-7.53	-7.53	1.86254637424e-19	1.74540727855e-20	6308.86922289	4.18962318959	2.36121055041	2.73451567083e-18	1.15809903964e-18	2.05762811978e-19	13.2896495948	5.43011890812e-19	4.73120813598
GOODSS	b	41	TGS41070	4.0545	3.96	4.148	8.16	8.19	7.6	7.6	0.2	0.2	0.63	0.67	-7.53	-7.53	2.13284630163e-19	1.38006572393e-20	6260.24651368	4.14962655464	7.27641028694	2.24191088577e-17	1.42593811653e-18	2.17298683388e-19	103.171857777	1.37002734532e-18	9.49704729877
GOODSS	b	42	TGS36814	3.6279	3.412	3.84	9.87	9.88	9.04	9.04	1.0	1.0	1.01	1.01	-8.86	-8.86	1.25939600558e-19	3.52081936306e-20	5146.39275699	3.23337974696	3.42229491822	5.27528670542e-18	1.54144713751e-18	1.15203473356e-19	45.7910386881	5.93987072134e-19	8.3439184806
GOODSS	b	43	TGS36398	3.6442	3.566	3.726	8.84	8.97	7.84	8.1	0.5	0.4	1.09	0.98	-7.75	-7.99	4.15672262341e-19	2.99303134519e-20	5730.63849623	3.71397541786	23.4553301441	2.46081191488e-17	1.06559045643e-18	4.2191740807e-19	58.3244935576	3.12408609486e-18	6.67178928748
GOODSS	b	44	TGS36022	3.6407	3.572	3.712	9.86	9.86	8.62	8.62	0.5	0.5	1.39	1.39	-8.47	-8.47	9.28155755031e-19	3.56115927931e-20	5745.23564244	3.72598290855	3.75857454794	2.74389796916e-18	7.30036862158e-19	9.45212626274e-19	2.90294256857	8.25107647161e-19	3.124340247
GOODSS	b	45	TGS34886	4.0048	3.9	4.116	8.21	8.21	7.6	7.6	0.2	0.2	0.68	0.68	-7.53	-7.53	2.41094259299e-19	4.51462063352e-21	4844.33842551	2.98491237384	2.51787275102	2.13870101734e-18	8.49407904538e-19	1.91963614359e-19	11.1411791473	5.02482700039e-19	3.99880235556
GOODSS	b	46	TGS22591	3.5549	3.386	3.729	8.15	8.17	7.74	7.76	0.4	0.4	0.5	0.49	-7.66	-7.68	1.34133058059e-19	2.09910336021e-20	5525.66718634	3.54536772836	2.88794276258	1.71553315453e-18	5.9403294856e-19	1.33852350965e-19	12.8166083163	3.95177023518e-19	4.07857457098
GOODSS	b	49	TGS4485	3.7	3.716	3.836	10.16	10.16	8.46	8.46	0.7	0.7	1.84	1.84	-8.32	-8.32	1.56521602003e-18	1.65719531459e-20	5716.75566725	3.70255551856	21.9409444597	2.77085856936e-17	9.19727626668e-19	1.56606707079e-18	17.6931028117	3.72088596635e-18	6.14781702761
GOODSS	b	50	TGS7699	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan	nan
GOODSS	b	51	TGS8873	3.8159	3.729	3.905	9.92	9.92	9.12	9.12	0.3	0.3	0.99	0.99	-8.93	-8.93	5.19646280941e-19	4.59678201267e-21	4833.30423521	2.97583574096	3.34129126695	4.57584130424e-18	1.36948291503e-18	4.29001485999e-19	10.6662598	8.65711614792e-19	4.96590820353
GOODSS	b	52	TGS9301	3.7031	3.865	3.995	9.95	9.95	7.94	7.94	0.9	0.9	2.11	2.11	-7.84	-7.84	1.6870777197e-18	1.69132526411e-20	5543.61230898	3.56012923654	2.86267480795	3.0639036312e-18	1.07029398613e-18	1.63579180411e-18	1.87304009196	3.90837982743e-19	7.36511132304
GOODSS	b	53	TGS12145	3.8274	3.728	3.925	8.66	8.66	7.6	7.6	0.7	0.7	1.14	1.14	-7.53	-7.53	2.31072352223e-19	3.87063590728e-21	5874.49475993	3.83231038023	7.35493846545	7.91570280563e-18	8.28045712067e-19	2.31307396577e-19	34.2215723439	1.00998646917e-18	7.22342197752
GOODSS	b	54	TGS14203	3.5674	3.458	3.68	8.7	8.68	8.56	8.54	0.1	0.1	0.28	0.28	-8.42	-8.4	1.92493842079e-19	2.79157180904e-20	5441.0777952	3.47578520091	3.97115830498	4.39242415165e-18	1.10608135318e-18	1.88632720945e-19	23.285589741	5.67404250233e-19	7.27298452485
GOODSS	b	56	TGS301	3.4798	3.39	3.569	9.78	9.78	9.24	9.24	0.2	0.2	0.74	0.74	-9.05	-9.05	4.54178579577e-19	5.71732613535e-20	5361.95991682	3.41070349422	4.28687267077	5.34691051025e-18	1.24727532654e-18	4.4717332201e-19	11.9571321612	5.25443601588e-19	9.56043789956
GOODSS	b	57	TGS516	3.6522	3.523	3.793	9.81	9.8	8.9	8.9	0.5	0.5	1.08	1.08	-8.73	-8.73	4.5091619657e-19	4.54937905282e-20	5615.64364485	3.61938161249	4.37087049965	3.62946217366e-18	8.30375133271e-19	4.47735262287e-19	8.10626832276	5.87320469052e-19	5.80588079645
GOODSS	b	58	TGS752	3.3782	3.234	3.526	9.33	9.34	8.84	8.84	0.5	0.5	0.66	0.66	-8.68	-8.68	1.97083344838e-19	4.9682349891e-20	5542.19491024	3.55896329616	1.9845827475	1.38014938145e-18	6.95435543409e-19	2.05220349778e-19	6.72520723671	2.65893077046e-19	4.87663265515
GOODSS	b	59	TGS5531	3.7762	3.621	3.968	8.29	8.3	7.6	7.6	0.6	0.6	0.77	0.77	-7.53	-7.53	1.29462174962e-19	3.51509331469e-21	5245.55353455	3.31494857531	1.75647239528	1.62793327235e-18	9.26819730682e-19	1.1695963892e-19	13.918761099	1.98671359904e-19	7.69843260763
GOODSS	b	60	TGS9064	3.5	3.367	3.653	10.2	10.2	8.4	8.4	1.5	1.5	1.93	1.93	-8.27	-8.27	3.8927215526e-19	6.74431458727e-21	5280.42363437	3.34363242852	2.73718382065	3.69372851112e-18	1.34946308072e-18	3.75745590469e-19	9.83039749452	6.08105721781e-19	5.70672387266
GOODSS	b	61	TGS14314	3.4662	3.3	3.639	8.29	8.29	7.6	7.6	0.5	0.5	0.76	0.76	-7.53	-7.53	2.00919369937e-19	5.92113742118e-21	5187.59053831	3.26726869818	3.29603305421	2.51804449707e-18	7.63962149546e-19	1.91970117369e-19	13.1168565795	7.44350940195e-19	3.17823961358
GOODSS	b	62	TGS16140	3.7811	3.687	3.883	9.51	9.51	8.18	8.18	0.8	0.8	1.45	1.45	-8.06	-8.06	4.78974318622e-19	4.76478720328e-21	5647.0769837	3.64523841479	2.81464800806	1.67067793401e-18	5.93565493527e-19	4.65363599289e-19	3.59004859117	3.70152601094e-19	4.24045938889
GOODSS	b	65	TGS38532	3.8304	3.681	3.979	9.56	9.58	8.34	8.36	0.8	0.8	1.35	1.35	-8.21	-8.23	3.75803169258e-19	1.06146804589e-20	5563.98663774	3.57688898939	3.02033174791	4.34481072675e-18	1.43852102662e-18	3.56080115012e-19	12.2017785986	6.56970250231e-19	6.21335453969
GOODSS	b	67	TGS34688	3.3851	3.316	3.455	8.34	8.33	7.64	7.68	0.2	0.1	0.77	0.72	-7.57	-7.6	4.33335875223e-19	6.08062773144e-21	5609.96591477	3.61471115909	6.55336775037	1.08275354581e-17	1.28518054998e-18	4.56026065318e-19	23.7432381208	8.88571847915e-19	8.6273914858
GOODSS	b	68	TGS33529	3.3977	3.242	3.582	9.11	9.11	8.74	8.74	0.4	0.4	0.52	0.52	-8.58	-8.58	1.9366562202e-19	6.60062994357e-21	4823.71077142	2.96794423768	3.83921190656	2.95991512152e-18	7.70969457681e-19	1.74740066155e-19	16.9389607469	9.38983850368e-19	2.96157074803
GOODSS	b	69	TGS25060	3.5631	3.442	3.686	9.41	9.43	9.22	9.24	0.2	0.2	0.39	0.38	-9.03	-9.05	1.96014707625e-19	2.41966530595e-20	5725.28222127	3.70956939076	3.80523568709	3.34682736432e-18	8.79532212858e-19	2.02306516878e-19	16.5433492502	6.24884742319e-19	5.0319274143
GOODSS	b	70	TGS22104	3.7302	3.524	3.934	8.35	8.35	7.6	7.6	0.6	0.6	0.82	0.82	-7.53	-7.53	1.51388689508e-19	8.60901307358e-21	5913.04874878	3.86402456981	2.47976934334	2.39442941273e-18	9.65585536879e-19	1.55671706346e-19	15.3812755634	4.12704284323e-19	5.4508475851
